,HR_mean,HR_std,meanNN,SDNN,medianNN,meanSD,SDSD,RMSSD,pNN20,pNN50,TINN,LF,HF,ULF,VLF,LFHF,total_power,lfp,hfp,SD1,SD2,pA,pQ,ApEn,shanEn,D2,0,1,2,3
0,72.47586975458533,10.023036188717416,840.625,94.22718065438482,859.375,80.34048507462687,96.90645901310569,125.8787326774665,0.011848958333333333,0.008072916666666667,578.125,12071.520620964091,83485.58555158264,0.0,4779.101336314549,0.14459407023629903,100336.20750886128,0.12031071256004952,0.8320584126543704,89.34059686633181,23945.226745297252,2139280.849524508,0.0037310399194226862,0.4040448529854981,4.158035529397357,1.6814104016792808,0,1,0,0
1,70.58136294557544,8.409414532733257,860.4166666666666,88.45379626717033,875.0,72.17817164179104,91.06451370824038,116.1999746922096,0.01171875,0.00703125,562.5,263.376555982691,2271.4796960547565,0.0,799.3553668772679,0.11594933313299668,3334.2116189147155,0.07899215349397047,0.6812644054051141,82.47406404645334,20405.913721015462,1682958.63515343,0.004041674642655951,0.359924871009178,4.187628442475173,1.677238692062099,0,1,0,0
2,72.83010336634993,10.57109845430793,838.5416666666666,103.20738852570729,859.375,75.09328358208955,91.35780368661436,118.25924713772741,0.011588541666666667,0.0069010416666666664,562.5,402.2587753722514,1996.6724174298809,0.0,1711.5264408370513,0.20146458270307524,4110.457633639184,0.09786228474422022,0.48575428708703944,83.9298193539526,21132.64373036135,1773658.970760667,0.003971572152771889,0.2743420006063939,4.411945703229405,1.7317434896039887,0,1,0,0
3,74.67527418492634,12.283211749985158,821.2819343065694,110.192482585423,843.75,77.89522058823529,99.07490321845113,126.0297656834896,0.011588541666666667,0.0067708333333333336,531.25,768.1824890480156,1919.4868107369807,0.0,1799.7568578105663,0.40020201480471457,4487.4261575955625,0.1711855442451716,0.42774783212599393,89.44535943438545,24001.416973039217,2146815.3680880526,0.0037266699518140696,0.3098113454277467,4.485468772800889,1.7022858610389273,0,1,0,0
4,73.31689615591436,10.329062017531264,831.7481884057971,97.00147072495902,843.75,60.903284671532845,85.27468496655523,104.7901807419331,0.010286458333333333,0.005208333333333333,578.125,926.7278586974381,1451.1323202302485,0.0,1095.3258003899425,0.6386239530178722,3473.185979317629,0.2668235632114094,0.41781013999007044,74.3681812867653,16591.879163703572,1233907.8775344111,0.004482203646314716,0.40477248084780904,4.297478946669937,1.7154484933767515,0,1,0,0
5,73.7404321756747,9.021560559900703,823.4707446808511,82.04366950165328,843.75,52.79017857142857,79.96642050263239,95.81978585661284,0.009635416666666667,0.004427083333333333,578.125,708.440963713379,1306.385805249231,0.0,304.35148720073926,0.5422907695925426,2319.178256163349,0.3054706820532905,0.563296849553257,67.99584576302935,13870.30512308903,943123.1278357175,0.004902260271826386,0.5431651390539045,3.911809696397204,1.742986555304669,0,1,0,0
6,71.93667450831947,5.832093562796828,838.5791366906475,56.55109292918142,843.75,39.0625,50.27135661331165,63.663868889604515,0.009244791666666667,0.003515625,375.0,447.82198202522545,604.6961702054567,0.0,99.24405438037863,0.7405735377372568,1151.7622066110607,0.3888146176830151,0.5250182431187004,45.17764951338133,6123.060046661774,276625.460737474,0.007378279678640698,0.6549100485355819,3.4490186289836937,1.2741547820771992,0,1,0,0
7,72.17406617092779,6.2671032016831525,836.6071428571429,62.59399819226982,843.75,44.177158273381295,68.24763465226928,81.29797628933335,0.010026041666666667,0.003515625,546.875,355.5219693705582,1065.004562988358,0.0,192.96028077764328,0.33382201515923887,1613.4868131365595,0.22034389526830808,0.6600640019598474,57.691555780572074,9984.946825148578,576047.1167291052,0.005777853081327112,0.6736405612584075,3.495290198120045,1.4210726593198253,0,1,0,0
8,74.20908083284357,8.432751355775988,817.8917253521126,84.20541150529864,828.125,58.1781914893617,90.15542287351515,107.29726109493745,0.010677083333333334,0.0048177083333333336,546.875,631.7321143149608,1688.500236687858,0.0,594.7989943037688,0.3741380075576175,2915.0313453065874,0.21671537609092795,0.5792391355950481,76.14106466973008,17392.385187120053,1324274.7252933634,0.004377839143426769,0.4722890913211506,4.072630957436395,1.7085890084366826,0,1,0,0
9,74.37120191699971,8.671013810252333,816.5713028169014,85.67560882023633,828.125,54.74290780141844,83.52615339379966,99.86693274212014,0.010807291666666666,0.004296875,546.875,830.057277426627,1490.4071887936545,0.0,634.4958546395733,0.5569332217851692,2954.960320859855,0.28090301976883775,0.5043746876303116,70.8683386892301,15066.964285714286,1067770.728018534,0.0047035578863370495,0.4010260368105465,4.187528598564833,1.7117577141303089,0,1,0,0
