,HR_mean,HR_std,meanNN,SDNN,medianNN,meanSD,SDSD,RMSSD,pNN20,pNN50,TINN,LF,HF,ULF,VLF,LFHF,total_power,lfp,hfp,SD1,SD2,pA,pQ,ApEn,shanEn,D2,0,1,2,3
0,83.08917854639756,20.18114917821353,758.5720486111111,153.2351266260054,812.5,124.3444055944056,126.42427926049172,177.32633642288118,0.01484375,0.0109375,546.875,1987.50215007655,3532.6637205100624,0.0,2246.821746333464,0.5626072299317483,7766.987616920076,0.25589098993113557,0.45483061062364694,125.827000947313,47497.30250218532,5976443.126937284,0.0026491399367684887,0.16137745983405427,4.773326328852567,1.2995642950122752,0,1,0,0
1,79.55320935984571,17.72931492713431,784.3528368794326,138.02411416576052,828.125,109.48660714285714,111.85792137839708,156.523198659975,0.0140625,0.010026041666666667,546.875,2022.7417624697673,2125.637208741287,0.0,1604.633212738554,0.9515931289458138,5753.012183949608,0.35159698915865967,0.36948247992097527,111.07260949698424,37011.373741408665,4110949.8625264214,0.0030010399039232414,0.22548523793738529,4.687942862317117,1.5080212179563375,0,1,0,0
2,78.43289219694883,16.210847030315993,791.7049632352941,131.46831604361654,828.125,105.43981481481481,112.7331450938165,154.35775507218912,0.013020833333333334,0.009635416666666667,593.75,2121.168447851861,2566.6653577685406,0.0,577.1525698286591,0.8264296868431673,5264.98637544906,0.40288203930460176,0.487497055972842,109.54280639915707,35998.87930140963,3943418.265900938,0.0030429504619291755,0.26851249400291266,4.543432158991331,1.5303640871636226,0,1,0,0
3,77.6926151925844,15.121124542890604,795.0764388489208,119.20408402822802,828.125,91.8251811594203,99.77352245702099,135.59727017326725,0.012760416666666666,0.009375,593.75,1673.2185695173414,2428.6691655237823,0.0,602.3996830342604,0.6889446258344061,4704.287418075384,0.3556794942180399,0.516267172833032,96.23101284879652,27781.22350171572,2673415.2757488936,0.0034638867810430833,0.26878644513761163,4.363656146612296,1.7163823743885545,0,1,0,0
4,78.5065121755442,15.534213806030936,787.7509124087592,120.73061258758422,828.125,94.43933823529412,103.20830746638941,139.89547289457605,0.012890625,0.008984375,593.75,1762.6335263482683,2485.137731866147,0.0,485.7608451864253,0.7092699546373498,4733.532103400841,0.37237172746370334,0.5250070513054472,99.28660185512672,29573.48792381535,2936251.120959253,0.003357284136078241,0.28300322934896105,4.3640313407230344,1.685097912582341,0,1,0,0
5,77.7266602708291,14.705956214646912,793.75,117.43299902182206,828.125,89.4356343283582,106.0150186213805,138.70081780943997,0.012630208333333334,0.008854166666666666,531.25,1738.9005756435818,2817.0281672756378,0.0,217.43475352807755,0.617281927047709,4773.363496447297,0.36429251133667173,0.5901558030039585,98.4259014921778,29062.974253643668,2860549.4409588315,0.0033866424211499275,0.27607203797556945,4.444292380467831,1.6287139130495203,0,1,0,0
6,78.8809644211902,17.764209710399665,791.2779850746268,139.38093709477522,828.125,93.51503759398496,104.03317076651769,139.88553490600754,0.013151041666666667,0.008984375,578.125,3536.1562571621253,3476.480952105497,0.0,315.8050558962538,1.0171654342073948,7328.442265163877,0.482524952672606,0.4743819800056454,99.27397056121713,29565.963692968213,2935130.6092697405,0.003357711305883388,0.19179520565367714,4.786593228503218,1.5087656251671349,0,1,0,0
7,81.41241688370702,20.912191946720938,776.5151515151515,157.08747384496382,828.125,123.56870229007633,129.99115704449412,179.35140115265295,0.013541666666666667,0.009895833333333333,578.125,4043.9895929603363,4347.110100313522,0.0,349.4531114159115,0.9302708005184125,8740.552804689769,0.46266977424934974,0.49734956100042865,127.30731643764818,48621.45845566646,6189867.397275495,0.002618336028602027,0.19472170075574535,4.7893107576667795,1.3131223358839326,0,1,0,0
8,81.09681796048696,19.914602795261903,776.3671875,151.90177775605267,828.125,117.86417322834646,124.5803102290141,171.49990387040762,0.012760416666666666,0.008984375,578.125,3686.062497939338,3911.066099217422,0.0,235.3571483384776,0.9424700080310312,7832.485745495237,0.4706120914499377,0.499339063778932,121.74701409271529,44467.00632147544,5413725.245281531,0.002737917934311609,0.1531547995732554,4.854105595207481,1.363637717293868,0,1,0,0
9,76.50251493945875,16.01905691693949,811.491935483871,132.25157186807456,843.75,110.89939024390245,117.25590202453584,161.39275484375656,0.011979166666666667,0.008463541666666666,562.5,2589.4760344002816,2965.709443121986,0.0,184.3383777446573,0.873138816887724,5739.523855266924,0.45116565410282705,0.5167169817406503,114.58863412066142,39391.665208916434,4513837.112028114,0.002908956336649711,0.16931269452988396,4.569622731790348,1.5871456558957104,0,1,0,0
